20230826	서울대학교대학원	83	776
20230826	한국과학기술원	252	694
20230826	포항공과대학교대학원	82	430
20230826	연세대학교대학원	35	216
20230826	울산과학기술원	56	183
20230826	광주과학기술원	50	160
20230826	대구경북과학기술원	34	101
20230826	한양대학교대학원	19	96
20230826	고려대학교대학원	20	91
20230826	성균관대학교대학원	10	46
20230826	경북대학교대학원	8	45
20230826	부산대학교대학원	6	43
20230826	서울대학교 융합과학기술대학원	5	23
20230826	과학기술연합대학원대학교	1	21
20230826	한국과학기술연구원	15	20
20230826	서울대학교 기초과학연구원	6	19
20230826	전남대학교대학원	5	19
20230826	충남대학교대학원	3	18
20230826	한양대학교공학기술연구소	0	18
20230826	한국과학기술원경영대학	6	15
20230826	성균관대학교 기계기술연구소	1	14
20230826	서강대학교대학원	1	14
20230826	포항공과대학교철강에너지소재대학원	0	13
20230826	건국대학교대학원	2	13
20230826	연세대학교 자연과학연구원	0	11
20230826	한국화학연구원	10	11
20230826	전북대학교대학원	5	11
20230826	서울대학교병원의생명연구원	2	10
20230826	강원대학교대학원	1	10
20230826	Naver R&D Center	1	10
20230826	연세대학교 생명시스템연구원	0	9
20230826	중앙대학교 신기능이미징연구소	1	9
20230826	성균관대학교 컨버젼스연구소	1	9
20230826	고려대학교 첨단소재부품개발연구소	1	9
20230826	성균관대학교 기초과학연구소	1	9
20230826	성균관대학교 첨단소재기술연구소	1	8
20230826	한양대학교 디스플레이·반도체공학연구소	2	8
20230826	한양대학교 산업과학연구소	0	8
20230826	국가보안기술연구소	0	8
20230826	연세대학교대학원 미래캠퍼스	0	8
20230826	고려대학교 정보통신기술연구소	1	8
20230826	서울대학교 정밀기계설계공동연구소	3	8
20230826	성균관대학교글로벌신약연구소	1	8
20230826	연세대학교 산업기술연구소	3	8
20230826	중앙대학교대학원	4	8
20230826	고려대학교 정보보호연구원	0	7
20230826	고려대학교 컴퓨터정보통신연구소	1	7
20230826	경희대학교대학원	1	7
20230826	고려대학교 기초과학연구원	1	7
20230826	기초과학연구원	4	7
20230826	고려대학교 공학연구원	2	7
20230826	고려대학교 생명공학연구소	0	7
20230826	서울대학교 자동화시스템공동연구소	2	7
20230826	아주대학교대학원	2	7
20230826	인하대학교대학원	0	7
20230826	고려대학교 반도체기술연구소	0	7
20230826	(주)넥슨게임즈 기업부설연구소	0	7
20230826	서울대학교 의학연구원	2	7
20230826	서울대학교 종합약학연구소	1	7
20230826	서울시립대학교대학원	1	6
20230826	성균관대학교정보통신기술연구소	1	6
20230826	성균관대학교 화공융합기술연구소	1	6
20230826	충북대학교 약학대학원	0	6
20230826	서울대학교반도체공동연구소	5	6
20230826	한국과학기술원부설고등과학원	4	6
20230826	서울대학교 농업생명과학연구원	3	6
20230826	국방과학연구소	0	6
20230826	삼성전자반도체연구소	1	6
20230826	서울대학교 건설환경종합연구소	3	6
20230826	한국과학기술원응용과학연구소	4	6
20230826	한국전자통신연구원	2	6
20230826	(포항공대)미래IT융합연구원	5	6
20230826	한국과학기술원정보전자연구소	4	5
20230826	연세대학교 차세대융복합에너지물질특화연구센터	3	5
20230826	대구경북과학기술원 로봇및기계전자공학연구소	0	5
20230826	네이버랩스(주) 기업부설연구소	0	5
20230826	한국기계연구원	1	5
20230826	성균관대학교 계면연구센터	1	5
20230826	한국생명공학연구원(분사무소)	0	5
20230826	성균관대학교 성균나노과학기술원	2	5
20230826	성균관대학교 신개념융복합에너지과학연구소	1	5
20230826	서울대학교차세대융합기술연구원	1	5
20230826	한양대학교 의공학연구소	1	5
20230826	한국표준과학연구원	2	5
20230826	광주과학기술원(고등광기술연구소)	0	5
20230826	울산과학기술원 기초과학연구소	0	5
20230826	울산과학기술원에너지및화학공학연구부	0	5
20230826	울산과학기술원전기전자컴퓨터공학	0	5
20230826	연세대학교 나노과학기술연구소	3	5
20230826	삼성전자메모리연구소	1	5
20230826	한국국방연구원	1	4
20230826	한국과학기술연구원 전북분원	1	4
20230826	홍익대학교 과학기술연구소	1	4
20230826	고려대학교 KU-KIST 융합대학원	0	4
20230826	동국대학교대학원	2	4
20230826	(포항공과대학교)포항가속기연구소	0	4
20230826	성균관대학교 나노구조물리연구단	1	4
20230826	대구경북과학기술원 한국뇌연구원	1	4
20230826	성균관대학교 산업전자응용연구소	2	4
20230826	대구경북과학기술원 정보통신융합연구소	1	4
20230826	고려대융합화공시스템연구소	2	4
20230826	서울대학교 뉴미디어통신공동연구소	1	4
20230826	단국대조직재생공학연구소	0	4
20230826	삼성전자(주)SamsungResearch(연구소)	1	4
20230826	울산과학기술원 생명과학연구부	0	4
20230826	부경대학교대학원	1	4
20230826	이화여자대학교 나노바이오에너지소재센터	1	4
20230826	한국과학기술원자연과학연구소	2	4
20230826	분자설계연구소(사단법인)	0	4
20230826	서울대학교 신소재공동연구소	2	4
20230826	울산과학기술원 기계항공및원자력공학연구부	0	4
20230826	서울과학기술대학교일반대학원	1	3
20230826	한국화학연구원정밀바이오화학연구본부	0	3
20230826	한국과학기술연구원강릉분원천연물연구소	0	3
20230826	서강대학교 기초과학연구소	1	3
20230826	경상국립대학교 농업생명과학연구원	1	3
20230826	한국항공대학교항공우주산업기술연구소	0	3
20230826	포항공대생명공학연구센터	1	3
20230826	한국정보통신기술협회	0	3
20230826	울산과학기술원도시환경공학연구부	1	3
20230826	포항공과대학교기초과학연구소	3	3
20230826	포항공과대학교고분자연구소	2	3
20230826	한국해양대학교부설수중운동체특화연구센터	0	3
20230826	패턴집적형능동폴리머소재센터(연세대)	0	3
20230826	충북대학교대학원	1	3
20230826	한국천문연구원	1	3
20230826	서울대학교 에너지자원신기술연구소	0	3
20230826	매크로분자 미래소재연구소(성균관대)	0	3
20230826	고려대학교 미래건설환경융합연구소	1	3
20230826	서울대학교컴퓨터연구소	1	3
20230826	한국기초과학지원연구원 오창센터	0	3
20230826	고려대학교 동물분자생체공학연구소	0	3
20230826	아주대학교 분자과학기술연구센터	0	3
20230826	아주대기초과학연구소	1	3
20230826	고려대학교대학원(세종)	2	3
20230826	항공재료연구센터(포항공대)	3	3
20230826	세종대학교대학원	1	3
20230826	한양대학교 전기정보통신기술연구소	0	3
20230826	단국대학교대학원 천안캠퍼스	1	3
20230826	성균관대학교 양자생명물리과학원	2	3
20230826	경희대대학원(국제캠퍼스)	1	3
20230826	한국기초과학지원연구원서울센터	1	3
20230826	한국생산기술연구원(천안)	0	3
20230826	성균관대생명공학연구원	0	3
20230826	한국기술교육대학교대학원	1	3
20230826	넷마블(주) R&D Center	0	3
20230826	서울시립대학교 자연과학연구소	0	3
20230826	한국과학기술정보연구원	1	3
20230826	나노소재기반휴먼인터페이스 융합연구센터	0	3
20230826	서강대학교 바이오융합기술연구소	1	3
20230826	성균관대학교 의학연구소	2	2
20230826	한국핵융합에너지연구원	0	2
20230826	인천대학교 매개곤충자원융복합연구센터	1	2
20230826	연세대학교 기후변화적응형사회기반	1	2
20230826	인천대학교 기초과학연구소 	1	2
20230826	한국해양과학기술원선박해양플랜트연구소	0	2
20230826	서울대그린바이오과학기술연구원	0	2
20230826	한양대미래자동차연구소	0	2
20230826	가톨릭대학교대학원	0	2
20230826	한동대학교대학원	1	2
20230826	연세대학교 비아이티마이크로팹연구	0	2
20230826	가천대학교대학원	0	2
20230826	한국화학연구원부설 안전성평가연구	1	2
20230826	숭실대학교대학원	0	2
20230826	현대모비스(주)연구개발본부	1	2
20230826	KAIST연구원	0	2
20230826	연세대학교 중소기업산학협력센터	0	2
20230826	한양대학교 기계기술연구소	0	2
20230826	한국화학연구원바이오화학연구센터	0	2
20230826	성균관대학교인공지능융합원	2	2
20230826	영남대학교대학원	2	2
20230826	성균관대학교 뇌과학이미징연구단	1	2
20230826	(주)셀트리온 글로벌 생명공학 연구센터	0	2
20230826	울산과학기술원 신소재공학연구부	0	2
20230826	(주)우아한형제들 R&D Center	0	2
20230826	서울대학교공학연구원	1	2
20230826	한양대학교 자연과학연구소	0	2
20230826	(주)넥슨코리아 미디어연구소	0	2
20230826	에피지놈다이나믹스제어연구센터	0	2
20230826	한국기초과학지원연구원	0	2
20230826	한국세라믹기술원	0	2
20230826	국민대학교자동차공학전문대학원	0	2
20230826	광운대학교대학원	0	2
20230826	한국원자력의학원	0	2
20230826	경상국립대학교대학원	0	2
20230826	대구경북과학기술원 융합연구원	0	2
20230826	경상국립대학교병원 의생명연구원	0	2
20230826	대구경북과학기술원 뇌과학연구소	0	2
20230826	연세대학교 CONNECT-AI연구센터	0	2
20230826	한국재료연구원	0	2
20230826	네이버웹툰 기업부설연구소	0	2
20230826	한국생산기술연구원대경지역본부	0	2
20230826	광주과학기술원차세대에너지연구소	0	2
20230826	한국원자력의학원(동남권연구센터)	0	2
20230826	국립과학수사연구원	0	2
20230826	한국생명공학연구원	2	2
20230826	한국생명공학연구원 전북분원	0	2
20230826	국립암센터	0	2
20230826	부산대학교 기계기술연구원	0	2
20230826	파동에너지극한제어연구단(재단법인)	0	2
20230826	고려대학교 차세대기계설계기술연구소	0	2
20230826	한국외국어대학교대학원	2	2
20230826	삼성에스디에스연구소	1	2
20230826	한국해양과학기술원부설극지연구소	0	2
20230826	고려대학교 생명자원연구소	0	2
20230826	서강대학교 C1가스리파이너리연구소	0	2
20230826	고려대학교 녹색생산기술연구소	0	2
20230826	한국항공대학교대학원	1	2
20230826	한국해양과학기술원	0	2
20230826	한국세라믹기술원 오송융합바이오세라믹	0	1
20230826	한국생산기술연구원(제주)	0	1
20230826	연세대학교 고등과학원 나노의학연구단 	1	1
20230826	한국에너지기술연구원 연료전지실증연구센터	1	1
20230826	한국생산기술연구원강원지역본부	0	1
20230826	연세대학교 무인기용 고효율 터빈기술 특화연구센터	0	1
20230826	연세대학교 면역질환연구소	0	1
20230826	한국생산기술연구원안산분원	0	1
20230826	한국원자력연구원	0	1
20230826	한국에너지기술연구원	0	1
20230826	현대자동차(주)파워트레인개발센터	0	1
20230826	연세대학교초정밀광기계기술연구센	0	1
20230826	한양대학교의생명공학전문대학원	0	1
20230826	한화솔루션중앙연구소	0	1
20230826	한국원자력연구원 양성자과학연구단	0	1
20230826	한국세라믹기술원 이천분원	0	1
20230826	한국생산기술연구원(인천분소)	0	1
20230826	전남대학교 로봇연구소	0	1
20230826	한국의약품안전관리원	0	1
20230826	한국생산기술연구원(김제)	0	1
20230826	인하대학교산업과학기술연구소	0	1
20230826	한국해양대학교대학원	0	1
20230826	인하대학교 인공지능융합연구센터	1	1
20230826	전남대학교병원의생명연구원	0	1
20230826	전북대학교병원의생명연구원	0	1
20230826	이화여자대학교 약학연구소	0	1
20230826	정보통신용신기능성소재및공정연구센터	0	1
20230826	한국항공대학교 기계항공산업신뢰성기술연구센터	1	1
20230826	차세대 국방융합기술 연구센터(포항공과대학교)	0	1
20230826	원광대학교대학원	0	1
20230826	충남대학교 농업과학연구소	0	1
20230826	한국한의학연구원	0	1
20230826	충남대학교병원의생명연구원	0	1
20230826	쿠팡 기업부설연구소	0	1
20230826	한국핵융합에너지연구원 플라즈마기술연구소	0	1
20230826	포항공과대학교환경연구소	1	1
20230826	울산과학기술원 디자인및인간공학연구부	0	1
20230826	하이브리드소재솔루션연구센터(부산대)	0	1
20230826	하이브리드인터페이스기반미래소재	0	1
20230826	한국전자통신연구원 호남권연구센터	0	1
20230826	한국광기술원	1	1
20230826	한국교원대학교대학원	0	1
20230826	재단법인 한국전자기계융합기술원	0	1
20230826	한국기초과학지원연구원 광주센터	0	1
20230826	한국기초과학지원연구원서울서부센터	0	1
20230826	한국생산기술연구원 서남지역본부	0	1
20230826	한국생산기술연구원 울산뿌리기술지원센터	1	1
20230826	창원대학교 메카트로닉스연구원	1	1
20230826	(금오공과대) ICT융합특성화연구센터	0	1
20230826	대구경북과학기술원 기초과학연구소	0	1
20230826	기초과학연구원부설국가수리과학연구소	0	1
20230826	공주대학교대학원	0	1
20230826	광주과학기술원 생명의과학융합연구소	0	1
20230826	광주과학기술원 한국문화기술연구소	0	1
20230826	국민대학교대학원	0	1
20230826	국방기술진흥연구소	0	1
20230826	국방기술품질원	0	1
