20260501	(주)엑스페릭스 기업부설연구소	0	0	0	0	0	0
20260511	(주)엑스페릭스 기업부설연구소	0	0	0	0	0	0
20260521	(주)엑스페릭스 기업부설연구소	0	0	0	0	0	0
20260601	(주)엑스페릭스 기업부설연구소	0	0	0	0	0	0
