20230826	한국유나이티드제약서울연구소	0	0	2	6	2	6
20230904	한국유나이티드제약서울연구소	0	0	2	6	2	6
20230911	한국유나이티드제약서울연구소	0	0	2	6	2	6
20230921	한국유나이티드제약서울연구소	0	0	2	6	2	6
20231001	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231011	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231021	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231101	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231111	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231121	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231201	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231211	한국유나이티드제약서울연구소	0	0	2	5	2	5
20231221	한국유나이티드제약서울연구소	0	0	2	5	2	5
20240101	한국유나이티드제약서울연구소	0	0	0	5	0	5
20240111	한국유나이티드제약서울연구소	0	0	0	5	0	5
20240121	한국유나이티드제약서울연구소	0	0	0	5	0	5
20240201	한국유나이티드제약서울연구소	0	0	0	4	0	4
20240211	한국유나이티드제약서울연구소	0	0	0	4	0	4
20240221	한국유나이티드제약서울연구소	0	0	1	5	1	5
20240301	한국유나이티드제약서울연구소	0	0	1	5	1	5
20240311	한국유나이티드제약서울연구소	0	0	1	5	1	5
20240321	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240401	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240411	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240421	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240501	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240511	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240521	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240601	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240611	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240621	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240624	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240624	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240701	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240711	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240721	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240801	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240811	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240821	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240901	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240911	한국유나이티드제약서울연구소	0	0	2	6	2	6
20240921	한국유나이티드제약서울연구소	0	0	2	6	2	6
20241001	한국유나이티드제약서울연구소	0	0	2	6	2	6
20241011	한국유나이티드제약서울연구소	0	0	2	6	2	6
20241021	한국유나이티드제약서울연구소	0	0	2	6	2	6
20241101	한국유나이티드제약서울연구소	0	0	2	6	2	6
20241111	한국유나이티드제약서울연구소	0	0	2	6	2	6
20241121	한국유나이티드제약서울연구소	1	1	2	6	3	7
20241201	한국유나이티드제약서울연구소	1	1	2	6	3	7
20241211	한국유나이티드제약서울연구소	1	1	2	6	3	7
20241221	한국유나이티드제약서울연구소	1	1	2	6	3	7
20250101	한국유나이티드제약서울연구소	0	1	0	6	0	7
20250101	한국유나이티드제약서울연구소	0	1	0	6	0	7
20250111	한국유나이티드제약서울연구소	0	1	0	6	0	7
20250121	한국유나이티드제약서울연구소	0	1	0	6	0	7
20250201	한국유나이티드제약서울연구소	0	1	0	4	0	5
20250211	한국유나이티드제약서울연구소	0	1	0	4	0	5
20250221	한국유나이티드제약서울연구소	0	1	0	4	0	5
20250301	한국유나이티드제약서울연구소	0	1	0	4	0	5
20250311	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250321	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250401	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250411	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250421	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250501	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250511	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250521	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250601	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250611	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250621	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250701	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250711	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250721	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250801	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250811	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250821	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250901	한국유나이티드제약서울연구소	0	1	2	6	2	7
20250911	한국유나이티드제약서울연구소	0	1	2	5	2	6
20250921	한국유나이티드제약서울연구소	0	1	2	5	2	6
20251001	한국유나이티드제약서울연구소	0	1	3	6	3	7
20251011	한국유나이티드제약서울연구소	0	1	3	6	3	7
20251021	한국유나이티드제약서울연구소	0	1	3	6	3	7
20251101	한국유나이티드제약서울연구소	0	1	3	6	3	7
20251111	한국유나이티드제약서울연구소	0	1	3	6	3	7
20251121	한국유나이티드제약서울연구소	0	1	3	6	3	7
